0,600795-601985,601288-601988,603296-002252,601633-603296,601669-603296,600026-603296,600132-603296,601618-601669,601328-603296,603296-000157,Total
2017-08-01,2297.7222222222226,1946.6852367688025,2000.0,-66998.94736842105,-67480.72289156626,2000.0,1769.865602687947,2000.0,2000.0,2000.0,1481.232468275167
2017-08-02,2147.7222222222226,1908.9136490250698,2000.0,-67371.05263157895,-66121.68674698794,2000.0,471.36497270055406,2000.0,2000.0,2000.0,1458.0266653672868
2017-08-03,2087.7222222222226,1867.5766016713096,2000.0,-67158.42105263157,-65527.10843373493,2000.0,97.14825703485985,2000.0,2000.0,2000.0,1444.486354118471
2017-08-04,2117.7222222222226,1897.5766016713087,2000.0,-66414.21052631577,-65187.349397590355,2000.0,2733.855522889542,2000.0,2000.0,2000.0,1464.560107545773
2017-08-07,2127.7222222222226,1886.239554317549,2000.0,-65616.84210526316,-65357.228915662636,615.08005822415,2413.2129357412778,2000.0,2000.0,2000.0,1458.844084494233
2017-08-08,2097.7222222222226,1815.793871866295,2000.0,-67424.21052631579,-65781.92771084337,1960.0873362445418,5404.136917261654,2000.0,2000.0,2000.0,1441.284140613406
2017-08-09,2077.7222222222226,1832.674094707521,2000.0,-67583.6842105263,-65187.349397590355,-70759.95633187772,-69788.92902141958,2000.0,2000.0,2000.0,942.5817773210722
2017-08-10,2117.7222222222226,1822.2284122562673,2000.0,-67158.42105263157,-65951.80722891566,-72229.85443959244,-69426.35867282655,2000.0,2000.0,2000.0,937.2353211359355
2017-08-11,2147.7222222222226,1862.674094707521,2000.0,-67052.1052631579,-65781.92771084337,-68765.09461426492,-68912.71734565309,2000.0,2000.0,2000.0,968.428771630437
2017-08-14,2187.7222222222226,1860.8913649025067,2000.0,-67105.26315789473,-66546.38554216867,-69605.0363901019,-69094.0025199496,2000.0,2000.0,2000.0,964.74013542684
2017-08-15,2127.7222222222226,1772.674094707521,2000.0,-67371.05263157895,-66291.56626506023,-68765.09461426492,-69305.50188996221,2000.0,-1150.1765650080197,2000.0,909.6895224120981
2017-08-16,2157.7222222222226,1761.7827298050133,1752.622222222224,-67317.89473684209,204.02985074627213,-68450.11644832605,-70242.14195716086,2000.0,-2760.0,2000.0,1061.3779131508497
2017-08-17,-5542.277777777778,1792.6740947075214,2387.308641975309,-66945.78947368421,5766.417910447766,-69080.07278020379,-70211.92776144476,2000.0,151.89406099518237,2000.0,476.11035715821725
2017-08-18,-5542.277777777778,1802.2284122562673,1992.5037037037036,-66467.36842105263,3783.4328358209023,-68765.09461426492,-69698.28643427131,2000.0,-1676.035313001601,2000.0,438.83389010552423
2017-08-21,-5542.277777777778,1822.674094707521,2032.483950617283,-68434.21052631579,3741.9402985074557,-69185.06550218341,-68338.64762704747,2000.0,-1640.0,2000.0,437.33266359205237
2017-08-22,-5542.277777777778,1854.4568245125347,1455.2691358024676,-68434.21052631579,1129.7014925373078,-68660.10189228531,-68701.21797564048,2000.0,-3826.035313001601,2000.0,387.34973990883316
2017-08-23,-5542.277777777778,1857.130919220056,1582.7061728395056,-67317.89473684209,833.7313432835799,-67610.17467248908,-68429.29021419572,2000.0,-2572.2471910112363,2000.0,417.474688680409
2017-08-24,-5542.277777777778,1898.9136490250703,1455.2691358024676,95.26073619633098,-381.49253731343197,-66770.23289665212,-67432.2217555649,2000.0,-3454.1412520064187,2000.0,749.0194549314945
2017-08-25,-5542.277777777778,1874.2618384401117,1752.622222222224,2489.8082822086,3327.164179104482,-67715.1673944687,-68187.57664846703,2000.0,2074.6227929374,2000.0,829.1322711104857
2017-08-28,-5542.277777777778,1802.0334261838439,2047.4765432098757,2592.055214723936,4708.6567164179,-68240.13100436682,-67885.43469130617,2000.0,4246.340288924563,2000.0,850.8374642273623
2017-08-29,-5542.277777777778,1753.8161559888576,1845.0765432098779,387.31595092025236,3697.164179104482,-68030.14556040757,-67734.36371272574,2000.0,2940.4815409309813,2000.0,802.8430190552735
2017-08-30,-5542.277777777778,1751.5877437325908,1950.0246913580268,236.74079754600825,4016.417910447766,-68450.11644832605,-67462.43595128098,2000.0,3236.5168539325823,2000.0,809.5178962645718
2017-08-31,-5542.277777777778,5938.022284122562,1932.5333333333365,547.1242331288377,3241.1940298507398,-67925.15283842795,-66616.43847123058,2000.0,2298.7640449438186,2000.0,1838.4056425125605
2017-09-01,-6298.666666666667,5864.902506963788,2124.9382716049404,619.7546012270031,3305.970149253728,-68765.09461426492,-65830.86938261235,2000.0,2077.046548956656,2000.0,1760.8407534048986
2017-09-04,-5974.5,5917.130919220055,2034.9827160493842,2161.6717791411065,3248.2089552238904,-67820.16011644833,-66827.93784124318,2000.0,2088.940609951853,2000.0,1807.171796999778
2017-09-05,-5693.555555555556,6021.587743732591,2459.772839506175,3291.096625766877,4343.73134328358,-67505.18195050946,-66948.79462410751,2000.0,4408.764044943819,2000.0,1912.8886185067709
2017-09-06,-5715.166666666666,6021.587743732591,2649.6790123456776,3607.3159509202524,86324.62686567164,-67715.1673944687,-66888.36623267535,2000.0,4672.905296950237,2000.0,2147.7023085645633
2017-09-07,-5607.111111111111,6000.696378830084,2962.024691358023,4350.138036809818,85014.92537313433,-66980.21834061136,-67039.43721125578,2000.0,5674.975922953439,2000.0,2181.8685209907876
2017-09-08,-5563.888888888889,5969.359331476323,2724.6419753086448,3146.549079754608,84309.70149253731,-67295.19650655022,-67402.0075598488,2000.0,4105.1524879614735,2000.0,2139.5644006108496
2017-09-11,-5412.611111111111,5990.25069637883,3264.3753086419783,5052.960122699398,84309.70149253731,-67505.18195050946,-67704.14951700966,2000.0,6389.1171749598725,2000.0,2217.145992806204
2017-09-12,-5412.611111111111,6011.142061281336,3029.491358024694,4810.329754601233,84208.9552238806,-67715.1673944687,-66133.0113397732,2000.0,5697.046548956656,2000.0,2203.6539304667226
2017-09-13,-5391.0,5990.25069637883,2924.543209876545,4073.343558282213,84208.9552238806,-67190.20378457059,-66465.36749265014,2000.0,4657.22311396469,2000.0,2182.6783510461546
2017-09-14,-5326.166666666667,5958.913649025069,2912.0493827160535,3516.1656441717787,83906.71641791046,-67190.20378457059,-65951.72616547669,2000.0,3615.5056179775274,2000.0,2167.1314243190177
2017-09-15,-5326.166666666667,5927.57660167131,3079.466666666667,4820.138036809818,84309.70149253731,-66455.25473071325,-65649.58420831583,2000.0,4037.5762439807295,2000.0,2184.2087621947276
2017-09-18,-5326.166666666667,5864.902506963788,2774.617283950618,4297.507668711667,84309.70149253731,-66560.24745269287,-64350.37379252416,2000.0,2445.6821829855617,2000.0,2136.275016668906
2017-09-19,-5282.944444444444,5885.793871866295,2874.567901234568,5014.493865030672,84208.9552238806,-65930.29112081513,-63051.16337673247,2000.0,2969.646869983946,2000.0,2164.6803325277488
2017-09-20,-5282.944444444444,5875.348189415042,3229.392592592594,5166.549079754608,83805.97014925373,-66560.24745269287,-64561.87316253675,2000.0,3893.7881219903647,2000.0,2183.7748529262435
2017-09-21,-5347.777777777777,5938.022284122562,-16755.733333333334,5362.384969325154,83805.97014925373,-66245.269286754,-63353.30533389332,2000.0,5533.611556982345,2000.0,1141.34176033893
2017-09-22,-5369.38888888889,5958.913649025069,-16920.65185185185,4829.179447852774,83906.71641791046,-65195.34206695779,-63776.30407391852,2000.0,4997.5762439807295,2000.0,1132.2739030781822
2017-09-25,-5369.38888888889,6021.587743732591,-17178.024691358023,3672.384969325154,84208.9552238806,-64460.393013100445,-63111.59176816464,2000.0,4587.399678972724,2000.0,1129.888146585486
2017-09-26,-5369.38888888889,6021.587743732591,-18205.017283950616,-881.395705521456,84208.9552238806,-65195.34206695779,-63987.803443931116,2000.0,353.43499197431083,1782.7713355048863,918.4084449901993
2017-09-27,-5347.777777777777,5990.25069637883,-18102.567901234568,-91.01226993865566,83705.22388059701,-65090.34934497817,-64078.44603107938,2000.0,143.61155698234506,1836.4364820846904,940.2873358999047
2017-09-28,-5239.722222222223,6011.142061281336,-17977.629629629628,-224.98466257668042,83503.73134328358,-64460.393013100445,-63866.94666106679,2000.0,519.6468699839461,1855.2964169381103,975.026495621075
2017-09-29,-5174.888888888889,5990.25069637883,-17590.320987654322,1325.0153374233196,82899.25373134328,-64670.378457059676,-64682.72994540109,2000.0,1945.6821829855617,1954.7622149837134,1053.4258857984614
2017-10-09,-5218.111111111111,5958.913649025069,-17770.23209876543,605.0153374233196,82697.76119402985,-65510.32023289666,-64712.94414111717,2000.0,1225.6821829855617,2043.2039087947878,1052.3428835376133
2017-10-10,-5239.722222222223,5948.467966573816,-17347.94074074074,2295.0153374233196,83000.0,-65930.29112081513,-65438.08483830323,2000.0,3659.4703049759264,2210.7504885993485,1167.152590123966
2017-10-11,-5261.333333333333,6011.142061281336,-17450.39012345679,1885.0153374233196,82798.50746268657,-65615.31295487628,-66767.50944981101,2000.0,3249.4703049759264,2197.0853420195435,1161.9624408373047
2017-10-12,-5261.333333333333,5969.359331476323,-17400.414814814812,2085.0153374233196,81891.79104477612,-65300.33478893741,-67402.0075598488,2000.0,2705.6821829855617,2208.629315960912,1152.3000326316348
2017-10-13,-5218.111111111111,5927.57660167131,-17290.46913580247,2525.0153374233196,81791.04477611941,-65510.32023289666,-65921.5119697606,2000.0,3021.717495987148,2264.026058631922,1180.834542641182
2017-10-16,-5218.111111111111,5969.359331476323,-16515.85185185185,9745.83588957056,81791.04477611941,-65195.34206695779,-63051.16337673247,2000.0,6617.5762439807295,-2277.0423452768728,-503.85996742974123
2017-10-17,-5174.888888888889,5927.57660167131,-16985.61975308642,7358.657975460126,81186.56716417911,-65195.34206695779,-62658.37883242335,2000.0,4117.752808988764,-2385.5557003257336,-616.2748960337273
2017-10-18,-5261.333333333333,5990.25069637883,-16313.451851851853,10872.82208588958,82093.28358208956,-64670.378457059676,-63927.375052498945,2000.0,80717.57624398073,-2230.2892508143323,262.57286945979865
2017-10-19,-5261.333333333333,6021.587743732591,-17247.990123456788,7766.7944785276195,82496.26865671642,-63725.443959243086,-62023.880722385555,2000.0,81213.43499197431,-2446.161563517915,132.8563952934059
2017-10-20,-5239.722222222223,6000.696378830084,-17115.555555555555,7599.42484662577,81992.53731343284,-66140.27656477438,-62567.7362452751,2000.0,80841.54093097914,-2415.5700325732896,130.40968939979882
2017-10-23,-5196.5,5948.467966573816,-17962.637037037035,3321.8634969325212,81388.05970149254,-66035.28384279477,-2320.744033692099,2000.0,80345.68218298556,-2611.2403908794786,94.47900396978599
2017-10-24,-5304.555555555556,5969.359331476323,-17617.807407407407,5589.42484662577,82597.01492537314,-65720.3056768559,-2730.636406176898,2000.0,80717.57624398073,-2531.5869706840394,159.44714577862402
2017-10-25,-5282.944444444444,5938.022284122562,-16853.185185185186,83909.23312883436,82395.5223880597,-65615.31295487628,1081.1183902667253,2000.0,80345.68218298556,-2354.964169381108,657.3976621555612
2017-10-26,-5304.555555555556,5864.902506963788,-16738.24197530864,82704.6855828221,83402.98507462686,-65720.3056768559,1970.6925596630754,2000.0,79477.92937399678,-2328.4130293159606,643.7991990859377
2017-10-27,-5369.38888888889,5885.793871866295,-16565.827160493827,80422.38496932515,82194.02985074627,-65720.3056768559,1013.9915769770596,2000.0,79849.82343499198,-2288.5863192182405,655.5930747910816
2017-10-30,-5369.38888888889,5906.6852367688025,-16588.316049382716,79027.64570552149,81992.53731343284,-65720.3056768559,1783.1399157697597,2000.0,79601.89406099518,-2293.7811074918563,649.1651833098929
2017-10-31,1911.6422287390014,5906.6852367688025,-16548.335802469137,75794.3865030675,80783.58208955225,-65720.3056768559,2730.6925596630754,2000.0,79106.0353130016,-2284.5459283387627,1265.9978819602184
2017-11-01,1846.0703812316697,5896.239554317549,-15673.767901234569,74146.0582822086,81186.56716417911,-65405.327510917035,78929.57416939634,2000.0,78486.21187800964,-2082.5263843648213,1530.7952872684507
2017-11-02,1888.8563049853365,5885.793871866295,-15818.696296296297,74526.44171779141,81085.82089552238,-64145.41484716158,80647.87084698174,2000.0,78610.17656500802,-2116.003908794789,1523.1490665727256
2017-11-03,1901.6422287390014,5885.793871866295,-15104.04938271605,74843.42791411043,80481.34328358209,-62360.538573508005,78571.59569489938,1939.999999999999,78858.10593900482,-1950.925081433225,1623.9534670246621
2017-11-06,1833.2844574780047,5844.011142061281,-15333.935802469136,73512.08588957055,78768.65671641791,-62465.53129548763,77927.23444080487,1830.1532567049808,78362.24719101124,-2004.0273615635183,1535.495144998651
2017-11-07,1743.2844574780047,5875.348189415042,-15428.888888888887,73892.46932515338,78970.14925373135,-63305.4730713246,78571.59569489938,1789.999999999999,78982.07062600322,-2025.9609120521172,1519.8494218597468
2017-11-08,1914.4281524926673,5875.348189415042,-14869.165432098765,73955.86656441719,79070.89552238806,-62990.49490538574,77963.03228825456,1860.1532567049808,79106.0353130016,-1896.668403908795,1631.7177529479775
2017-11-09,2061.1436950146617,5844.011142061281,-15029.086419753086,74653.23619631903,78768.65671641791,-63095.487627365364,78142.02152550303,1830.1532567049808,78486.21187800964,-1933.6091205211728,1604.140996926436
2017-11-10,2049.999999999999,5791.782729805014,-14786.706172839506,74653.23619631903,77257.46268656716,-62675.51673944687,79287.5526438933,1845.5747126436772,77742.42375601927,-1877.6208469055377,1621.4901824634271
2017-11-13,2069.999999999999,5802.228412256267,1319.7409943435523,73829.07208588958,76048.50746268657,-62570.52401746726,79681.32896583996,1740.613026819923,77990.35313001605,1822.7984519202137,3946.659608019591
2017-11-14,9883.929618768329,5770.891364902507,1917.8267341470673,73004.90797546013,75645.5223880597,-62570.52401746726,76638.51193261582,1715.651340996168,77370.52969502407,2021.527240250075,4707.804548361424
2017-11-15,9861.143695014662,5770.891364902507,2165.1086632926454,73004.90797546013,75544.77611940299,-62045.56040756914,76495.32054281702,1705.651340996168,77246.56500802569,2113.4236379874965,4754.674965753048
2017-11-16,9656.07038123167,1987.1191135734066,1874.304852634712,73068.30521472394,74436.56716417911,-61520.59679767103,73882.07767898923,1761.0727969348645,76998.63563402889,2056.5912473950584,3765.1153793408175
2017-11-17,9861.143695014662,2003.6011080332405,900.4376302470955,74843.42791411043,76451.49253731343,-59945.70596797672,69729.52737482452,1795.651340996168,79106.0353130016,1848.7198571003273,3692.0825942734114
2017-11-20,9929.501466275658,1994.3213296398885,926.7639178326863,75794.3865030675,76149.25373134328,-60155.69141193596,68154.4220870379,1810.7662835249039,78982.07062600322,1847.4933015778506,3697.9189865346443
2017-11-21,9906.715542521993,2003.6011080332405,41.17892229829886,-707.9896907216462,-1284.6331521739048,-1768.6655405405472,68691.38979878333,1840.7662835249039,-1331.7874396135303,1580.0208395355758,2449.8564673767423
2017-11-22,10043.431085043987,2043.6842105263145,-403.450431676094,-1626.6323024054873,-3379.0217391304323,-3755.2364864864794,67868.03930744033,1800.5363984674323,-4309.533011272142,1485.6713307532004,2351.8050155893848
2017-11-23,9975.07331378299,2062.963988919667,-340.9288478713934,-903.6168384879638,-1780.9782608695605,-2354.4763513513535,67474.26298549367,1745.8045977011489,-3968.937198067637,1562.1047930931823,2391.4054581287
2017-11-24,9997.859237536655,2073.684210526315,-1074.2095861863672,-4008.2903780068737,-4670.9782608695605,-5561.0472972973,67868.03930744033,1730.7662835249039,-6959.533011272142,1364.2185174158972,2207.593214328311
2017-11-27,9815.57184750733,2123.684210526315,18018.204822863947,-6386.632302405487,-60215.36684782608,-7671.0472972973,67868.03930744033,1765.727969348658,-62180.128824476655,5629.740994343554,4225.264427005471
2017-11-28,9815.57184750733,2100.0831024930744,18676.942542423338,-4528.642611683841,-60045.61141304347,-6546.283783783787,69729.52737482452,1775.8045977011489,-61677.14975845411,5779.0116105983925,4340.182254014456
2017-11-29,9906.715542521993,2090.0831024930744,18504.703780887165,-4508.290378006874,-59536.34510869565,-7432.854729729734,69693.72952737482,1775.9578544061296,-61375.36231884058,5739.982137540935,4320.962193093896
2017-11-30,9770.0,2079.3628808864264,19381.006251860672,-1608.2903780068737,-59706.10054347825,-3899.712837837833,69264.15535797847,1780.9195402298838,-61475.95813204509,5938.5531408157185,4462.682725653139
2017-12-01,9724.428152492666,2089.3628808864264,20326.80857398035,1414.3728522336824,-60470.0,-1719.4256756756731,70159.10154422086,1870.9195402298838,-61576.5539452496,6152.872878832985,4638.72833325966
2017-12-04,9656.07038123167,2089.3628808864264,20175.721941053882,807.0360824742311,-60809.510869565216,-2852.5675675675666,71018.24988301357,1910.9195402298838,-61677.14975845411,6118.636498958023,4609.942445414985
2017-12-05,9678.856304985336,2104.4044321329634,20894.89431378386,1523.316151202751,-62337.30978260869,793.7162162162131,70051.70800187178,1940.5363984674323,-63085.49114331723,6281.601667162846,4725.931248889559
2017-12-06,9633.284457478005,2113.684210526315,21058.067877344445,1848.6426116838556,-61828.04347826086,1544.7635135135206,70266.49508656995,1895.5747126436772,-62683.107890499195,6318.576957427806,4750.336375176829
2017-12-07,9587.712609970673,2112.2437673130185,21934.37034831795,4641.305841924397,-61912.92119565217,5077.905405405407,70015.91015442208,1905.5747126436772,-62683.107890499195,6517.14796070259,4904.282523516244
2017-12-08,9610.498533724338,2089.3628808864264,22139.848169097946,4784.621993127148,-61743.16576086956,5230.287162162167,69371.54890032756,1945.727969348658,-61978.93719806764,6563.70943733254,4945.2928198944555
2017-12-11,9633.284457478005,2068.642659279778,22713.977374218513,6308.943298969076,-61743.16576086956,6286.097972972973,69586.33598502573,1945.727969348658,-61677.14975845411,6693.807680857398,5040.988000430153
2017-12-12,9587.712609970673,2086.4819944598335,21943.43554629354,4188.290378006874,-61573.41032608695,4791.334459459453,70731.86710341599,1985.8812260536388,-61375.36231884058,6519.2021434950875,4925.954766591709
2017-12-13,9587.712609970673,2077.2022160664815,22614.26019648705,5871.606529209625,-61658.28804347826,6061.62162162162,72199.57884885352,1995.8812260536388,-61475.95813204509,6671.211670139923,5038.535639854475
2017-12-14,9450.99706744868,2087.2022160664815,24149.300387019943,11005.27491408935,-60894.38858695652,11036.097972972973,71913.19606925597,1966.0344827586196,-61174.170692431566,7019.053289669544,5298.621505294752
2017-12-15,9314.281524926686,2074.3213296398885,25778.01428996725,17253.969072164953,-3686.7611336032423,17059.23986486486,-4290.768049155144,1936.0344827586196,-60168.21256038648,1654.541609822647,3289.384560644108
2017-12-18,9223.137829912022,2074.3213296398885,25500.014885382552,16226.632302405502,-2667.840755735495,16350.287162162167,-5097.240143369185,1930.9961685823746,-60067.616747181964,1718.3860845839017,3284.72852205241
2017-12-19,9245.923753665687,2087.2022160664815,25215.972015480795,16091.658075601386,-2222.442645074232,15410.287162162167,-2468.300051203274,1911.0727969348645,-60771.78743961353,1793.4010914051842,3295.4349124830824
2017-12-20,1809.7484276729547,2077.2022160664815,25101.14617445668,15496.984536082477,-1644.6018893387372,14924.76351351352,3316.308243727588,1900.9961685823746,-60872.383252818036,1775.6412005457023,2638.325636868847
2017-12-21,1918.4276729559733,2066.4819944598335,25385.189044358438,-139646.51077508548,-3277.044534412955,16497.905405405407,2901.756272401428,1891.1494252873554,-60570.59581320451,1740.6261937244199,1881.1161585153193
2017-12-22,1882.641509433961,2034.3213296398885,24944.01607621316,-139294.48178957822,-2113.805668016197,13982.66891891892,4399.288274449573,1906.2643678160912,-60470.0,1806.0750341064113,1872.340360852827
2017-12-25,1755.2830188679236,2025.041551246537,25055.82018457874,-139534.13225846144,-1791.3630229419796,14458.192567567567,4179.416282642094,2021.379310344826,-60369.404186795495,1804.4201909959074,1888.4433797720285
2017-12-26,1738.176100628929,2080.8033240997224,24907.755284310806,-139174.48178957822,-1598.124156545222,13335.050675675673,4181.500256016385,2051.532567049807,-60671.191626409025,2053.0982264665754,1991.8494498442724
2017-12-27,1801.069182389936,2100.0831024930744,24300.38701994641,-136056.51077508548,16.19433198380284,11747.145270270266,3977.1121351766487,2041.6091954022986,-60570.59581320451,2090.7366984993178,1995.4783407779912
2017-12-28,1819.7484276729547,2122.2437673130185,24149.300387019943,-135686.86030620226,120.51282051281305,11247.145270270266,6428.776241679472,2016.6475095785436,-59967.02093397746,-2290.0,249.41233580374478
2017-12-29,1792.641509433961,6105.84487534626,24968.18993748139,-138527.20983731904,-2589.487179487187,13429.527027027027,4281.756272401428,1941.4559386973178,-60470.0,-2448.6070941336975,1178.3076010393552
2018-01-02,1798.4276729559733,6127.285318559556,25007.47246204227,-133703.92765488086,-1433.5222672064847,12715.337837837833,4939.92831541218,2041.379310344826,-61174.170692431566,-2456.215552523875,1220.0308391944907
2018-01-03,1811.3207547169795,6159.445983379501,25116.25483774933,-133477.3547648553,-1298.9203778677474,12758.766891891893,4842.652329749108,2091.379310344826,-61375.36231884058,-2477.2851296043655,1235.4419549628378
2018-01-04,1814.2138364779867,6148.725761772852,24928.907412920507,-132922.52953041368,-184.3184885290102,11611.14864864864,5387.588325652847,2171.455938697318,-61274.76650563607,-2440.99863574352,1254.9532662357433
2018-01-05,1814.2138364779867,6148.725761772852,24723.429592140517,-131721.1314059465,792.4426450742176,10192.483108108107,85396.10855094726,2141.302681992336,-61174.170692431566,-2401.2005457025925,1421.8566631636422
2018-01-08,1915.7861635220115,6138.005540166205,24560.25602857993,-128639.31554916901,1925.9649122807023,9969.054054054053,83819.76446492576,-5098.084291187739,-61475.95813204509,-2369.596180081855,82.37147055762262
2018-01-09,1857.106918238992,6105.84487534626,24780.842512652573,-129369.31554916901,899.2037786774599,11226.672297297308,87798.15668202765,-4917.624521072797,-61174.170692431566,-2412.320600272851,108.75422528933495
2018-01-10,1811.3207547169795,6191.606648199446,23756.47514141113,-129368.40335820567,75695.68151147099,8047.7195945946005,88323.60471070149,-4947.701149425287,-61576.5539452496,-2213.915416098226,330.2284774004704
2018-01-11,1775.534591194967,6277.368421052632,25164.602560285795,-134419.45195155605,76882.72604588394,12918.766891891893,87160.11264720943,-4872.509578544062,-61878.341384863124,-2486.649386084584,325.1586551275741
2018-01-12,1884.2138364779867,6298.808864265928,464.93869032089424,-140329.10242043925,-4647.608982826947,-146564.28286733764,85733.89656938043,-4782.279693486589,-62079.53301127214,-2840.1500682128244,-2128.2506421218877
2018-01-15,1892.641509433961,6416.7313019390585,2026.5092616749243,-134811.19960714004,234.63672391016735,-141863.9297373216,84120.0204813108,-4601.819923371647,-63186.08695652174,-2471.43246930423,-1784.3255673047372
2018-01-16,1808.4276729559733,6448.8919667590035,1643.0341768849466,-136206.02484158165,-820.2906208718632,-142831.73070040345,89937.48079877112,-4737.164750957855,-63588.47020933977,-2556.8813096862214,-1870.2532139339758
2018-01-17,1872.8930817610044,6523.933518005539,1942.0936603182854,-133837.70429597207,2436.340819022458,-140963.43214502625,87122.58064516129,1823.0803571428578,-63890.2576489533,-2490.7462482946794,-549.8736791759952
2018-01-18,1722.8930817610044,6684.736842105263,2315.800939212102,-133967.073434932,80887.89960369881,-63495.13358964905,86897.3886328725,1785.4017857142862,-64695.02415458937,-2402.9563437926336,99.19504151527053
2018-01-19,1798.6792452830177,1940.2288329519452,-16893.746412731543,-132662.24820049043,79976.4861294584,-63618.18334887858,85546.2365591398,1792.700892857144,-65902.17391304349,-2322.7748976807643,-2077.157182358301
2018-01-22,1828.6792452830177,2049.9771167048057,-16333.53378554657,-129690.15101378964,79773.9498018494,-62879.88479350138,87873.22068612391,1796.1607142857147,-65097.40740740741,-2194.6016371077767,-1935.0321461418832
2018-01-23,1768.6792452830177,2210.2517162471395,-16719.799112966346,-129831.4809370633,79976.4861294584,-62756.83503427185,86484.53661034307,1842.3214285714284,-68215.8776167472,-2282.976807639837,-1981.083491015425
2018-01-24,1784.4654088050302,2170.366132723112,-17185.363944690846,-132238.05382708888,80077.75429326289,-62018.53647889463,85771.42857142857,1948.1026785714294,-68819.45249597423,-2389.4952251023196,-2052.802242904054
2018-01-25,1770.2515723270426,2100.3890160183064,-16947.465431776676,-56390.781874829714,79267.60898282695,-62633.785275042304,85959.08858166923,1995.0223214285725,-68316.4734299517,-2335.0654843110506,-1652.0500982986584
2018-01-26,1784.4654088050302,-2469.748283752861,-15809.133837725021,-55804.208984804136,79470.14531043594,-62141.58623812416,88736.45673323092,1975.0223214285725,-2767.8969957081426,-2074.62210095498,-1963.7600684665522
2018-01-29,1830.2515723270426,-2499.679633867277,-16417.94938690321,-55869.38375036254,78660.0,-63495.13358964905,86146.74859190988,1955.78125,671.7596566523571,-2213.915416098226,-2039.6886531820307
2018-01-30,1732.8930817610044,-2409.885583524028,-16146.79624315158,-58085.325779348044,77546.0501981506,-63125.984311960434,86634.6646185356,2016.1607142857147,1519.1416309012857,-2151.8772169167805,-1978.1535785789738
2018-01-31,9142.64150943396,-2449.7940503432496,-15392.171927993739,-57824.62671711444,76229.56406869221,-63987.33262656718,-2617.325942350333,2080.000000000001,-1854.7210300429142,-1979.2237380627557,-1445.5445525471173
2018-02-01,9005.283018867924,-2499.679633867277,-15420.310461779285,-56977.35476485529,77343.51387054162,-66202.2282926988,-808.54101995565,2069.2410714285725,-2804.3776824034285,-1985.6616643929055,-1484.8811973995598
2018-02-02,9096.855345911948,-2499.679633867277,-15077.53195930081,-56781.83046818011,76432.10039630119,-65833.0790150102,1217.569844789352,2076.5401785714294,-3720.5150214592286,-1907.2360163710782,-1430.3679771995282
2018-02-05,9073.962264150941,-2739.1304347826094,-15717.044090790507,-57107.704295972086,76330.8322324967,-65833.0790150102,2176.0798226164043,2103.080357142858,-4823.347639484971,-2053.552523874489,-1590.17934453005
2018-02-06,9028.176100628929,-2699.2219679633868,-15317.988520740935,-57107.704295972086,76330.8322324967,-68047.97468114182,3636.141906873614,2086.5401785714294,-6383.347639484971,-1962.2510231923602,-1552.3667114446882
2018-02-07,9051.069182389936,-2449.7940503432496,-16361.672319332116,-57042.52953041368,76229.56406869221,-67924.92492191229,10044.106430155203,2113.080357142858,-2197.3819742489286,-2201.0395634379265,-1580.2199732513445
2018-02-08,9028.176100628929,-2300.1372997711674,-16609.803026350117,-57107.704295972086,75520.68692206076,-67801.87516268274,10259.090909090904,2116.919642857143,1845.6223175965715,-2257.81036834925,-1541.978671368389
2018-02-09,8799.245283018867,-2150.480549199085,-16563.75815288286,-57107.704295972086,75318.15059445178,-72477.76601340507,13948.545454545456,1558.013392857144,3573.0042918455,-2247.275579809004,-1621.5191185491901
2018-02-12,8845.03144654088,-2080.6407322654463,-16842.585442212367,-58671.89866937362,74305.46895640687,-71739.46745802785,12773.498891352552,1674.5535714285725,6464.4206008583715,-2311.0695770804914,-1599.8204242204115
2018-02-13,8822.138364779872,-2140.5034324942803,-16850.259587790242,-59779.869683866375,74102.93262879789,-71739.46745802785,11545.139689578711,1694.5535714285725,6176.523605150214,-2312.8253751705324,-1625.3729490560277
2018-02-14,8845.03144654088,-2150.480549199085,-16673.75423949909,-59910.21921498317,73799.12813738441,-72723.86553186412,10068.665188470062,1708.013392857144,5592.4892703862715,-2272.4420190995907,-1612.6513968361492
2018-02-22,8867.924528301886,-2300.1372997711674,-16847.701539264286,-59388.82109051598,74508.00528401586,-71616.41769879832,9867.81374722837,1737.2544642857147,5318.7982832618145,-2312.240109140519,-1660.7340305458163
2018-02-23,8890.817610062892,-2330.0686498855835,-16369.346464909995,-57889.80148267286,75419.41875825627,-71370.31818033925,7777.600886917964,1696.875000000001,3024.9356223176,-2202.7953615279675,-1620.067620279493
2018-02-26,8936.603773584904,-2310.114416475973,-15878.201147925909,-54370.36414251939,76837.17305151914,-70385.92010650296,3309.423503325932,1606.4955357142871,893.0042918455001,-2090.424283765348,-1561.0106839765954
2018-02-27,8890.817610062892,-2190.389016018307,-16246.56013566397,-54044.490314727416,76837.17305151914,-70878.1191434211,4780.882483370282,1523.7946428571431,3604.5922746781143,-2174.702592087312,-1575.4469370014453
2018-02-28,8867.924528301886,-2120.549199084668,-16134.006000521786,-53718.616486935425,76330.8322324967,-70878.1191434211,4372.341463414632,1540.7142857142862,4012.3175965665287,-2148.950886766712,-1537.2451674462623
